Timestamp,Min Temp (°C),Max Temp (°C),Avg Temp (°C)
2025-05-17 07:14:01,37.02,81.61,66.75
2025-05-17 07:14:11,35.08,67.94,56.99
2025-05-17 07:14:21,35.56,70.30,58.72
2025-05-17 07:14:31,33.85,61.39,52.21
2025-05-17 07:14:41,33.34,58.09,49.84
2025-05-17 07:14:51,33.89,57.64,49.72
2025-05-17 07:15:01,32.83,51.86,45.52
2025-05-17 07:15:11,32.39,49.28,43.65
2025-05-17 07:15:21,32.94,52.11,45.72
2025-05-17 07:15:31,32.70,50.62,44.65
2025-05-17 07:15:41,33.23,54.53,47.43
2025-05-17 07:15:51,33.07,56.95,48.99
2025-05-17 07:16:01,34.41,64.81,54.68
2025-05-17 07:16:11,33.66,59.45,50.85
2025-05-17 07:16:21,35.08,70.85,58.93
2025-05-17 07:16:31,35.98,75.11,62.07
2025-05-17 07:16:41,35.18,69.53,58.08
2025-05-17 07:16:51,35.23,70.97,59.06
2025-05-17 07:17:01,36.03,77.18,63.46
2025-05-17 07:17:11,34.73,66.67,56.02
2025-05-17 07:17:21,33.55,55.58,48.24
2025-05-17 07:17:31,32.45,48.79,43.34
2025-05-17 07:17:41,32.51,47.74,42.66
2025-05-17 07:17:51,31.80,45.83,41.15
2025-05-17 07:18:01,33.13,53.59,46.77
2025-05-17 07:18:11,32.44,50.74,44.64
2025-05-17 07:18:21,31.77,43.20,39.39
2025-05-17 07:18:31,31.94,44.22,40.13
2025-05-17 07:18:41,32.58,47.53,42.55
2025-05-17 07:18:51,32.34,46.17,41.56
2025-05-17 07:19:01,33.19,55.26,47.90
2025-05-17 07:19:11,34.72,65.48,55.23
2025-05-17 07:19:21,34.19,59.40,51.00
2025-05-17 07:19:31,33.34,56.52,48.79
2025-05-17 07:19:41,33.89,59.35,50.86
2025-05-17 07:19:51,33.10,55.07,47.75
2025-05-17 07:20:01,34.09,64.05,54.06
2025-05-17 07:20:11,34.85,67.47,56.60
2025-05-17 07:20:21,33.75,60.12,51.33
2025-05-17 07:20:31,33.92,62.49,52.97
2025-05-17 07:20:41,33.38,54.91,47.73
2025-05-17 07:20:51,32.39,48.74,43.29
2025-05-17 07:21:01,32.70,48.94,43.53
2025-05-17 07:21:11,32.49,46.41,41.77
2025-05-17 07:21:21,31.92,43.11,39.38
2025-05-17 07:21:31,31.89,41.43,38.25
2025-05-17 07:21:41,31.94,43.83,39.87
2025-05-17 07:21:51,31.64,41.61,38.28
2025-05-17 07:22:01,31.60,41.19,38.00
2025-05-17 07:22:11,32.02,44.71,40.48
2025-05-17 07:22:21,32.78,52.45,45.89
2025-05-17 07:22:31,33.70,58.69,50.36
2025-05-17 07:22:41,33.40,55.00,47.80
2025-05-17 07:22:51,32.78,54.71,47.40
2025-05-17 07:23:01,35.54,70.94,59.14
2025-05-17 07:23:11,32.75,51.07,44.96
2025-05-17 07:23:21,34.39,62.80,53.33
2025-05-17 07:23:31,34.28,59.99,51.42
2025-05-17 07:23:41,33.49,55.34,48.05
2025-05-17 07:23:51,32.76,49.03,43.61
2025-05-17 07:24:01,33.37,54.11,47.19
2025-05-17 07:24:11,32.19,45.15,40.83
2025-05-17 07:24:21,33.87,56.25,48.79
2025-05-17 07:24:31,35.23,69.21,57.88
2025-05-17 07:24:41,32.87,54.45,47.26
2025-05-17 07:24:51,34.38,64.86,54.70
2025-05-17 07:25:01,34.04,59.04,50.71
2025-05-17 07:25:11,34.98,66.88,56.25
2025-05-17 07:25:21,34.38,62.14,52.88
2025-05-17 07:25:31,37.22,83.19,67.87
2025-05-17 07:25:41,36.58,76.55,63.23
2025-05-17 07:25:51,38.76,91.85,74.15
2025-05-17 07:26:01,35.93,73.54,61.01
2025-05-17 07:26:11,35.31,67.16,56.54
2025-05-17 07:26:21,34.68,63.28,53.74
2025-05-17 07:26:31,34.26,61.07,52.13
2025-05-17 07:26:41,34.73,63.34,53.80
2025-05-17 07:26:51,33.47,51.38,45.41
2025-05-17 07:27:01,32.58,51.64,45.28
2025-05-17 07:27:11,32.72,49.33,43.79
2025-05-17 07:27:21,32.19,45.68,41.18
2025-05-17 07:27:32,32.16,43.09,39.44
2025-05-17 07:27:42,32.22,44.35,40.31
2025-05-17 07:27:52,32.41,47.16,42.24
2025-05-17 07:28:02,32.45,44.19,40.27
2025-05-17 07:28:12,32.43,43.13,39.56
2025-05-17 07:28:22,32.50,42.96,39.47
2025-05-17 07:28:32,32.48,45.52,41.17
2025-05-17 07:28:42,33.13,50.61,44.78
2025-05-17 07:28:52,32.62,49.43,43.83
2025-05-17 07:29:02,33.70,54.89,47.83
2025-05-17 07:29:12,34.04,58.74,50.51
2025-05-17 07:29:22,32.65,47.01,42.22
2025-05-17 07:29:32,33.88,57.49,49.62
2025-05-17 07:29:42,33.00,50.02,44.35
2025-05-17 07:29:52,34.49,61.48,52.48
2025-05-17 07:30:02,33.66,54.32,47.44
2025-05-17 07:30:12,32.96,46.71,42.13
2025-05-17 07:30:22,32.34,45.01,40.79
2025-05-17 07:30:32,32.32,43.22,39.59
2025-05-17 07:30:42,33.48,52.22,45.97
2025-05-17 07:30:52,33.18,48.49,43.39
2025-05-17 07:31:02,32.96,48.01,42.99
2025-05-17 07:31:12,33.02,48.28,43.19
2025-05-17 07:31:22,32.40,43.58,39.85
2025-05-17 07:31:32,32.80,46.88,42.19
2025-05-17 07:31:42,33.09,50.68,44.82
2025-05-17 07:31:52,32.41,45.67,41.25
2025-05-17 07:32:02,32.48,45.99,41.49
2025-05-17 07:32:12,32.67,46.43,41.84
2025-05-17 07:32:22,33.37,53.26,46.63
2025-05-17 07:32:32,34.34,56.07,48.83
2025-05-17 07:32:42,32.84,46.32,41.83
2025-05-17 07:32:52,33.55,51.75,45.69
2025-05-17 07:33:02,32.49,45.23,40.98
2025-05-17 07:33:12,32.03,40.27,37.52
2025-05-17 07:33:22,32.05,41.41,38.29
2025-05-17 07:33:32,32.16,41.56,38.43
2025-05-17 07:33:42,31.91,40.12,37.38
2025-05-17 07:33:52,31.81,40.52,37.62
2025-05-17 07:34:02,32.57,46.90,42.12
2025-05-17 07:34:12,33.32,55.39,48.04
2025-05-17 07:34:22,33.08,50.72,44.84
2025-05-17 07:34:32,32.88,48.46,43.26
2025-05-17 07:34:42,32.78,46.84,42.16
2025-05-17 07:34:52,33.09,50.36,44.60
2025-05-17 07:35:02,33.54,56.06,48.55
2025-05-17 07:35:12,33.42,53.31,46.68
2025-05-17 07:35:22,34.23,60.13,51.49
2025-05-17 07:35:32,32.72,49.50,43.91
2025-05-17 07:35:42,32.08,44.48,40.35
2025-05-17 07:35:52,32.34,44.94,40.74
2025-05-17 07:36:02,31.93,44.68,40.43
2025-05-17 07:36:12,32.37,44.52,40.47
2025-05-17 07:36:22,31.76,40.86,37.82
2025-05-17 07:36:32,31.83,42.36,38.85
2025-05-17 07:36:42,32.10,42.65,39.14
2025-05-17 07:36:52,32.31,44.73,40.59
2025-05-17 07:37:02,35.61,69.21,58.01
2025-05-17 07:37:12,34.90,66.27,55.81
2025-05-17 07:37:22,34.10,55.93,48.65
2025-05-17 07:37:32,34.30,58.10,50.17
2025-05-17 07:37:42,33.63,51.66,45.65
2025-05-17 07:37:52,33.73,55.63,48.33
2025-05-17 07:38:02,33.65,54.58,47.60
2025-05-17 07:38:12,32.72,49.35,43.81
2025-05-17 07:38:22,32.74,48.27,43.09
2025-05-17 07:38:32,32.51,45.43,41.13
2025-05-17 07:38:42,32.21,42.53,39.09
2025-05-17 07:38:52,32.37,45.74,41.29
2025-05-17 07:39:02,31.92,43.37,39.56
2025-05-17 07:39:12,33.01,50.66,44.77
2025-05-17 07:39:22,33.15,51.15,45.15
2025-05-17 07:39:32,32.18,43.90,39.99
2025-05-17 07:39:42,32.44,44.42,40.43
2025-05-17 07:39:52,32.08,42.77,39.21
2025-05-17 07:40:02,33.47,57.32,49.37
2025-05-17 07:40:12,32.13,43.86,39.95
2025-05-17 07:40:22,32.00,41.55,38.37
2025-05-17 07:40:32,31.92,40.42,37.59
2025-05-17 07:40:42,31.67,40.62,37.63
2025-05-17 07:40:52,32.63,45.94,41.50
2025-05-17 07:41:02,31.66,39.32,36.77
2025-05-17 07:41:12,31.27,36.98,35.08
2025-05-17 07:41:22,31.47,37.03,35.18
2025-05-17 07:41:33,31.21,37.26,35.24
2025-05-17 07:41:43,31.45,36.51,34.82
2025-05-17 07:41:53,31.52,35.99,34.50
2025-05-17 07:42:03,31.23,35.53,34.10
2025-05-17 07:42:13,31.50,39.08,36.56
2025-05-17 07:42:23,31.58,42.21,38.67
2025-05-17 07:42:33,31.88,40.86,37.86
2025-05-17 07:42:43,32.14,44.48,40.37
2025-05-17 07:42:53,31.93,42.76,39.15
2025-05-17 07:43:03,32.67,47.17,42.34
2025-05-17 07:43:13,32.31,45.93,41.39
2025-05-17 07:43:23,32.37,46.36,41.69
2025-05-17 07:43:33,31.96,42.14,38.75
2025-05-17 07:43:43,31.36,39.06,36.49
2025-05-17 07:43:53,31.59,38.37,36.11
2025-05-17 07:44:03,31.41,37.44,35.43
2025-05-17 07:44:13,32.26,44.86,40.66
2025-05-17 07:44:23,32.69,46.76,42.07
2025-05-17 07:44:33,32.44,46.82,42.03
2025-05-17 07:44:43,31.95,43.95,39.95
2025-05-17 07:44:53,32.06,43.08,39.40
2025-05-17 07:45:03,32.10,43.42,39.65
2025-05-17 07:45:13,32.47,43.86,40.07
2025-05-17 07:45:23,31.98,43.32,39.54
2025-05-17 07:45:33,31.93,40.38,37.56
2025-05-17 07:45:43,31.81,39.13,36.69
2025-05-17 07:45:53,31.66,38.37,36.13
2025-05-17 07:46:03,31.41,37.10,35.21
2025-05-17 07:46:13,31.41,38.62,36.22
2025-05-17 07:46:23,31.29,37.96,35.74
2025-05-17 07:46:33,30.99,42.21,38.47
2025-05-17 07:46:43,31.61,40.00,37.21
2025-05-17 07:46:53,31.30,38.49,36.09
2025-05-17 07:47:03,31.74,41.56,38.29
2025-05-17 07:47:13,31.63,37.91,35.82
2025-05-17 07:47:23,31.35,37.06,35.15
2025-05-17 07:47:33,31.28,36.59,34.82
2025-05-17 07:47:43,31.63,40.43,37.50
2025-05-17 07:47:53,31.26,37.60,35.49
2025-05-17 07:48:03,31.32,37.79,35.63
2025-05-17 07:48:13,31.36,37.55,35.48
2025-05-17 07:48:23,31.38,38.51,36.13
2025-05-17 07:48:33,31.02,38.56,36.05
2025-05-17 07:48:43,31.18,36.81,34.94
2025-05-17 07:48:53,31.07,36.62,34.77
2025-05-17 07:49:03,31.23,36.62,34.83
2025-05-17 07:49:13,31.38,39.33,36.68
2025-05-17 07:49:23,31.14,37.45,35.35
2025-05-17 07:49:33,31.46,39.56,36.86
2025-05-17 07:49:43,31.08,35.72,34.17
2025-05-17 07:49:53,31.06,35.80,34.22
2025-05-17 07:50:03,30.83,35.39,33.87
2025-05-17 07:50:13,31.19,36.17,34.51
2025-05-17 07:50:23,31.05,36.12,34.43
2025-05-17 07:50:33,31.25,36.42,34.69
2025-05-17 07:50:43,31.59,37.30,35.39
2025-05-17 07:50:53,31.50,36.79,35.03
2025-05-17 07:51:03,31.39,36.72,34.95
2025-05-17 07:51:13,32.00,40.28,37.52
2025-05-17 07:51:23,31.57,40.50,37.52
2025-05-17 07:51:33,31.81,39.85,37.17
2025-05-17 07:51:43,32.11,42.64,39.13
2025-05-17 07:51:53,31.76,38.42,36.20
2025-05-17 07:52:03,31.53,37.72,35.65
2025-05-17 07:52:13,31.46,37.54,35.52
2025-05-17 07:52:23,-31.11,71.09,37.02
2025-05-17 07:52:33,31.54,37.56,35.55
2025-05-17 07:52:43,31.36,37.23,35.28
2025-05-17 07:52:53,31.60,37.29,35.39
2025-05-17 07:53:03,31.69,38.56,36.27
2025-05-17 07:53:13,32.09,44.19,40.15
2025-05-17 07:53:23,33.50,54.01,47.17
2025-05-17 07:53:33,34.22,60.48,51.73
2025-05-17 07:53:43,34.16,60.23,51.54
2025-05-17 07:53:53,33.60,55.57,48.25
2025-05-17 07:54:03,33.58,55.53,48.21
2025-05-17 07:54:13,36.88,83.49,67.95
2025-05-17 07:54:23,37.60,85.81,69.74
2025-05-17 07:54:33,38.07,85.70,69.82
2025-05-17 07:54:43,37.80,84.51,68.94
2025-05-17 07:54:53,35.54,69.37,58.09
2025-05-17 07:55:03,35.32,64.23,54.60
2025-05-17 07:55:13,34.37,57.53,49.81
2025-05-17 07:55:23,34.03,56.60,49.07
2025-05-17 07:55:33,33.87,53.98,47.28
2025-05-17 07:55:43,33.33,48.39,43.37
2025-05-17 07:55:53,32.76,46.49,41.91
2025-05-17 07:56:03,32.50,44.82,40.71
2025-05-17 07:56:13,33.04,49.35,43.92
2025-05-17 07:56:23,33.45,52.73,46.30
2025-05-17 07:56:33,33.75,55.77,48.43
2025-05-17 07:56:43,33.25,51.63,45.50
2025-05-17 07:56:53,34.20,57.25,49.57
2025-05-17 07:57:03,35.67,65.53,55.58
2025-05-17 07:57:14,36.43,71.12,59.56
2025-05-17 07:57:24,36.36,74.48,61.78
2025-05-17 07:57:34,35.83,72.10,60.01
2025-05-17 07:57:44,35.29,64.01,54.44
2025-05-17 07:57:54,34.05,55.15,48.12
2025-05-17 07:58:04,33.45,53.41,46.76
2025-05-17 07:58:14,34.06,57.05,49.39
2025-05-17 07:58:24,36.33,73.91,61.38
2025-05-17 07:58:34,36.42,72.78,60.66
2025-05-17 07:58:44,37.04,75.81,62.88
2025-05-17 07:58:54,35.69,67.83,57.11
2025-05-17 07:59:04,34.66,59.94,51.52
2025-05-17 07:59:14,34.21,58.17,50.18
2025-05-17 07:59:24,35.80,68.90,57.87
2025-05-17 07:59:34,34.10,56.33,48.92
2025-05-17 07:59:44,33.16,47.98,43.04
2025-05-17 07:59:54,33.04,48.52,43.36
2025-05-17 08:00:04,32.82,45.63,41.36
2025-05-17 08:00:14,32.71,44.72,40.72
2025-05-17 08:00:24,33.00,45.71,41.47
2025-05-17 08:00:34,32.82,44.76,40.78
2025-05-17 08:00:44,32.64,44.64,40.64
2025-05-17 08:00:54,33.29,47.37,42.68
2025-05-17 08:01:04,32.87,45.41,41.23
2025-05-17 08:01:14,32.79,44.09,40.32
2025-05-17 08:01:24,33.84,53.26,46.78
2025-05-17 08:01:34,26.82,56.06,46.31
2025-05-17 08:01:44,33.11,44.13,40.46
2025-05-17 08:01:54,32.62,41.72,38.68
2025-05-17 08:02:04,32.48,39.84,37.39
2025-05-17 08:02:14,32.33,40.02,37.45
2025-05-17 08:02:24,33.14,44.49,40.71
2025-05-17 08:02:34,32.91,43.35,39.87
2025-05-17 08:02:44,32.77,43.54,39.95
2025-05-17 08:02:54,32.68,42.83,39.45
2025-05-17 08:03:04,32.89,46.24,41.79
2025-05-17 08:03:14,32.80,49.25,43.77
2025-05-17 08:03:24,33.99,52.94,46.62
2025-05-17 08:03:34,33.50,49.62,44.25
2025-05-17 08:03:44,33.80,49.76,44.44
2025-05-17 08:03:54,32.89,44.73,40.79
2025-05-17 08:04:04,32.86,43.38,39.87
2025-05-17 08:04:14,32.89,43.63,40.05
2025-05-17 08:04:24,33.48,47.03,42.51
2025-05-17 08:04:34,33.07,45.68,41.48
2025-05-17 08:04:44,32.78,43.46,39.90
2025-05-17 08:04:54,32.52,40.33,37.72
2025-05-17 08:05:04,32.85,46.24,41.78
2025-05-17 08:05:14,33.01,44.63,40.76
2025-05-17 08:05:24,33.52,49.80,44.37
2025-05-17 08:05:34,33.79,54.69,47.72
2025-05-17 08:05:44,33.24,47.64,42.84
2025-05-17 08:05:54,33.22,48.36,43.31
2025-05-17 08:06:04,33.51,49.39,44.10
2025-05-17 08:06:14,33.53,49.02,43.86
2025-05-17 08:06:24,34.20,56.77,49.25
2025-05-17 08:06:34,33.25,51.26,45.26
2025-05-17 08:06:44,35.35,66.01,55.79
2025-05-17 08:06:54,33.89,53.16,46.74
2025-05-17 08:07:04,33.53,49.51,44.18
2025-05-17 08:07:14,34.87,62.52,53.30
2025-05-17 08:07:24,36.93,74.88,62.23
2025-05-17 08:07:34,37.17,74.61,62.13
2025-05-17 08:07:44,38.86,90.67,73.40
2025-05-17 08:07:54,38.32,84.40,69.04
2025-05-17 08:08:05,36.30,72.75,60.60
2025-05-17 08:08:15,36.41,70.76,59.31
2025-05-17 08:08:25,37.32,76.76,63.61
2025-05-17 08:08:35,35.87,66.04,55.98
2025-05-17 08:08:45,35.72,64.92,55.19
2025-05-17 08:08:55,34.73,61.01,52.25
2025-05-17 08:09:05,34.33,55.37,48.35
2025-05-17 08:09:15,33.89,50.80,45.17
2025-05-17 08:09:25,35.77,67.95,57.22
2025-05-17 08:09:35,35.83,65.65,55.71
2025-05-17 08:09:45,35.34,62.20,53.25
2025-05-17 08:09:55,33.84,50.15,44.72
2025-05-17 08:10:05,33.42,46.74,42.30
2025-05-17 08:10:15,33.59,48.44,43.49
2025-05-17 08:10:25,33.24,44.48,40.73
2025-05-17 08:10:35,32.87,41.60,38.69
2025-05-17 08:10:45,32.59,39.60,37.26
2025-05-17 08:10:55,32.57,39.53,37.21
2025-05-17 08:11:05,32.56,39.96,37.50
2025-05-17 08:11:15,32.41,38.57,36.52
2025-05-17 08:11:25,32.19,40.10,37.46
2025-05-17 08:11:35,32.21,38.72,36.55
2025-05-17 08:11:45,32.32,39.02,36.79
2025-05-17 08:11:55,32.15,38.01,36.06
2025-05-17 08:12:05,32.24,41.16,38.19
2025-05-17 08:12:15,32.44,38.09,36.21
2025-05-17 08:12:25,32.78,44.60,40.66
2025-05-17 08:12:35,32.55,42.49,39.18
2025-05-17 08:12:45,32.57,43.51,39.87
2025-05-17 08:12:55,32.66,42.10,38.96
2025-05-17 08:13:05,32.71,38.99,36.90
2025-05-17 08:13:15,32.62,40.92,38.15
2025-05-17 08:13:25,32.37,42.24,38.95
2025-05-17 08:13:35,32.57,41.82,38.74
2025-05-17 08:13:45,32.40,40.26,37.64
2025-05-17 08:13:55,32.05,38.58,36.41
2025-05-17 08:14:05,32.32,39.95,37.41
2025-05-17 08:14:15,32.27,37.67,35.87
2025-05-17 08:14:25,32.31,38.35,36.34
2025-05-17 08:14:35,32.34,39.40,37.04
2025-05-17 08:14:45,32.11,36.91,35.31
2025-05-17 08:14:55,32.35,37.35,35.68
2025-05-17 08:15:05,31.95,37.23,35.47
2025-05-17 08:15:15,32.36,36.50,35.12
2025-05-17 08:15:25,32.11,37.02,35.38
2025-05-17 08:15:35,32.65,39.66,37.32
2025-05-17 08:15:45,32.21,37.54,35.77
2025-05-17 08:15:55,32.39,38.48,36.45
2025-05-17 08:16:05,32.19,37.07,35.44
2025-05-17 08:16:15,32.35,38.35,36.35
2025-05-17 08:16:25,31.77,36.74,35.09
2025-05-17 08:16:35,32.17,37.19,35.51
2025-05-17 08:16:45,32.20,37.39,35.66
2025-05-17 08:16:55,32.07,37.25,35.52
2025-05-17 08:17:05,32.33,38.49,36.44
2025-05-17 08:17:15,32.45,38.53,36.50
2025-05-17 08:17:25,32.12,37.44,35.66
2025-05-17 08:17:35,31.73,37.34,35.47
2025-05-17 08:17:45,31.92,36.42,34.92
2025-05-17 08:17:55,31.83,36.57,34.99
2025-05-17 08:18:05,31.99,36.24,34.82
2025-05-17 08:18:15,32.12,36.37,34.95
2025-05-17 08:18:25,25.30,41.76,36.28
2025-05-17 08:18:35,32.13,36.65,35.14
2025-05-17 08:18:45,32.07,37.88,35.94
2025-05-17 08:18:55,31.99,38.20,36.13
2025-05-17 08:19:05,31.76,37.78,35.77
2025-05-17 08:19:15,31.82,36.06,34.65
2025-05-17 08:19:25,21.11,43.93,36.32
2025-05-17 08:19:35,31.63,35.99,34.54
2025-05-17 08:19:45,31.83,36.10,34.68
2025-05-17 08:19:55,31.64,37.75,35.71
2025-05-17 08:20:05,32.09,38.51,36.37
2025-05-17 08:20:16,31.83,38.99,36.61
2025-05-17 08:20:26,31.62,36.64,34.97
2025-05-17 08:20:36,32.09,38.25,36.19
2025-05-17 08:20:46,32.10,38.34,36.26
2025-05-17 08:20:56,32.36,45.26,40.96
2025-05-17 08:21:06,32.52,42.91,39.45
2025-05-17 08:21:16,32.34,39.50,37.11
2025-05-17 08:21:26,31.91,37.60,35.70
2025-05-17 08:21:36,31.88,36.71,35.10
2025-05-17 08:21:46,31.90,36.82,35.18
2025-05-17 08:21:56,31.97,36.49,34.98
2025-05-17 08:22:06,32.02,36.55,35.04
2025-05-17 08:22:16,31.91,37.48,35.63
2025-05-17 08:22:26,31.74,37.16,35.36
2025-05-17 08:22:36,23.79,43.88,37.18
2025-05-17 08:22:46,32.10,37.50,35.70
2025-05-17 08:22:56,31.76,36.06,34.63
2025-05-17 08:23:06,32.00,35.87,34.58
2025-05-17 08:23:16,31.82,36.58,34.99
2025-05-17 08:23:26,31.88,36.49,34.95
2025-05-17 08:23:36,31.84,37.61,35.69
2025-05-17 08:23:46,31.91,36.06,34.68
2025-05-17 08:23:56,32.04,36.04,34.71
2025-05-17 08:24:06,31.88,37.53,35.64
2025-05-17 08:24:16,31.78,36.00,34.59
2025-05-17 08:24:26,31.75,36.24,34.74
2025-05-17 08:24:36,31.25,38.10,35.81
2025-05-17 08:24:46,31.65,36.03,34.57
2025-05-17 08:24:56,31.68,35.84,34.45
2025-05-17 08:25:06,32.15,36.75,35.22
2025-05-17 08:25:16,31.94,35.81,34.52
2025-05-17 08:25:26,31.87,36.07,34.67
2025-05-17 08:25:36,31.84,35.96,34.59
2025-05-17 08:25:46,31.96,35.83,34.54
2025-05-17 08:25:56,31.95,36.12,34.73
2025-05-17 08:26:06,31.99,35.93,34.62
2025-05-17 08:26:16,32.23,37.70,35.88
2025-05-17 08:26:26,31.88,36.72,35.11
2025-05-17 08:26:36,31.69,36.09,34.62
2025-05-17 08:26:46,31.83,35.95,34.58
2025-05-17 08:26:56,31.96,35.50,34.32
2025-05-17 08:27:06,31.90,35.96,34.61
2025-05-17 08:27:16,31.76,36.03,34.61
2025-05-17 08:27:26,25.34,43.58,37.50
2025-05-17 08:27:36,31.76,35.95,34.55
2025-05-17 08:27:46,31.56,36.27,34.70
2025-05-17 08:27:56,31.65,35.63,34.30
2025-05-17 08:28:06,31.78,36.27,34.77
2025-05-17 08:28:16,31.82,35.44,34.23
2025-05-17 08:28:26,31.93,36.58,35.03
2025-05-17 08:28:36,22.21,47.33,38.96
2025-05-17 08:28:46,31.92,38.47,36.29
2025-05-17 08:28:56,32.14,37.47,35.69
2025-05-17 08:29:06,32.15,36.89,35.31
2025-05-17 08:29:16,31.88,36.12,34.70
2025-05-17 08:29:26,32.02,36.17,34.79
2025-05-17 08:29:36,31.98,36.12,34.74
2025-05-17 08:29:46,32.16,36.21,34.86
2025-05-17 08:29:56,31.80,36.71,35.07
2025-05-17 08:30:06,32.08,36.42,34.97
2025-05-17 08:30:16,31.68,36.03,34.58
2025-05-17 08:30:26,31.75,36.35,34.82
2025-05-17 08:30:36,31.74,36.32,34.79
2025-05-17 08:30:46,31.65,36.22,34.70
2025-05-17 08:30:56,31.93,36.32,34.86
2025-05-17 08:31:06,31.65,35.68,34.34
2025-05-17 08:31:16,31.77,35.63,34.34
2025-05-17 08:31:26,31.85,35.50,34.28
2025-05-17 08:31:36,31.50,35.64,34.26
2025-05-17 08:31:46,32.10,38.90,36.63
2025-05-17 08:31:56,31.76,35.95,34.55
2025-05-17 08:32:06,31.51,36.27,34.68
2025-05-17 08:32:17,31.55,37.20,35.32
2025-05-17 08:32:27,31.86,36.60,35.02
2025-05-17 08:32:37,31.93,37.08,35.37
2025-05-17 08:32:47,32.34,37.58,35.83
2025-05-17 08:32:57,32.00,37.49,35.66
2025-05-17 08:33:07,31.67,36.35,34.79
2025-05-17 08:33:17,32.06,35.80,34.56
2025-05-17 08:33:27,32.11,35.94,34.67
2025-05-17 08:33:37,31.64,36.15,34.65
2025-05-17 08:33:47,32.01,36.58,35.06
2025-05-17 08:33:57,31.99,37.36,35.57
2025-05-17 08:34:07,31.98,36.54,35.02
2025-05-17 08:34:17,32.10,36.86,35.27
2025-05-17 08:34:27,31.93,35.89,34.57
2025-05-17 08:34:37,31.58,36.29,34.72
2025-05-17 08:34:47,31.86,36.19,34.74
2025-05-17 08:34:57,31.87,36.26,34.79
2025-05-17 08:35:07,31.63,36.34,34.77
2025-05-17 08:35:17,31.72,36.72,35.05
2025-05-17 08:35:27,31.80,36.44,34.89
2025-05-17 08:35:37,31.95,36.41,34.92
2025-05-17 08:35:47,31.60,36.74,35.03
2025-05-17 08:35:57,31.84,36.77,35.12
2025-05-17 08:36:07,32.15,36.42,35.00
2025-05-17 08:36:17,31.72,36.39,34.83
2025-05-17 08:36:27,31.83,35.51,34.28
2025-05-17 08:36:37,31.69,35.49,34.22
2025-05-17 08:36:47,31.93,35.83,34.53
2025-05-17 08:36:57,31.59,36.21,34.67
2025-05-17 08:37:07,31.72,37.04,35.27
2025-05-17 08:37:17,32.04,37.71,35.82
2025-05-17 08:37:27,28.32,40.75,36.60
2025-05-17 08:37:37,31.86,37.65,35.72
2025-05-17 08:37:47,31.98,37.39,35.58
2025-05-17 08:37:57,31.67,38.65,36.32
